# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2168609	2169925	-	WP_002328930.1	WP_002328930.1		two-component system activity regulator YycH	yycH	66498363	KU781_RS10520	1317	438	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2169922	2171757	-					walK	66498364	KU781_RS10525	1836		old_locus_tag=KU781_10525
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2169922	2171757	-	WP_137202989.1	WP_137202989.1		cell wall metabolism sensor histidine kinase WalK	walK	66498364	KU781_RS10525	1836	611	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2171762	2172466	-					yycF	66498365	KU781_RS10530	705		old_locus_tag=KU781_10530
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2171762	2172466	-	WP_002290592.1	WP_002290592.1		response regulator YycF	yycF	66498365	KU781_RS10530	705	234	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2172656	2173516	-						66498366	KU781_RS10535	861		old_locus_tag=KU781_10535
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2172656	2173516	-	WP_002290591.1	WP_002290591.1		DegV family protein		66498366	KU781_RS10535	861	286	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2173506	2174072	-						66498367	KU781_RS10540	567		old_locus_tag=KU781_10540
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2173506	2174072	-	WP_002290590.1	WP_002290590.1		DUF1836 domain-containing protein		66498367	KU781_RS10540	567	188	
gene	tRNA	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2174454	2174526	+						66498368	KU781_RS10545	73		old_locus_tag=KU781_10545
tRNA		GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2174454	2174526	+				tRNA-Lys		66498368	KU781_RS10545	73		anticodon=CTT
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2174700	2176427	-						66498369	KU781_RS10550	1728		old_locus_tag=KU781_10550
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2174700	2176427	-	WP_002328929.1	WP_002328929.1		ABC transporter permease/substrate binding protein		66498369	KU781_RS10550	1728	575	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2176420	2177613	-						66498370	KU781_RS10555	1194		old_locus_tag=KU781_10555
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2176420	2177613	-	WP_002290588.1	WP_002290588.1		glycine betaine/L-proline ABC transporter ATP-binding protein		66498370	KU781_RS10555	1194	397	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2177801	2178445	-						66498371	KU781_RS10560	645		old_locus_tag=KU781_10560
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2177801	2178445	-	WP_002287801.1	WP_002287801.1		GntR family transcriptional regulator		66498371	KU781_RS10560	645	214	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2178539	2178673	-						66498372	KU781_RS10565	135		old_locus_tag=KU781_10565
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2178539	2178673	-	WP_002290587.1	WP_002290587.1		hypothetical protein		66498372	KU781_RS10565	135	44	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2178675	2180807	-					feoB	66498373	KU781_RS10570	2133		old_locus_tag=KU781_10570
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2178675	2180807	-	WP_002336685.1	WP_002336685.1		ferrous iron transport protein B	feoB	66498373	KU781_RS10570	2133	710	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2180804	2181277	-						66498374	KU781_RS10575	474		old_locus_tag=KU781_10575
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2180804	2181277	-	WP_002290585.1	WP_002290585.1		ferrous iron transport protein A		66498374	KU781_RS10575	474	157	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2181679	2181903	+					nrdH	66498375	KU781_RS10580	225		old_locus_tag=KU781_10580
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2181679	2181903	+	WP_002287795.1	WP_002287795.1		glutaredoxin-like protein NrdH	nrdH	66498375	KU781_RS10580	225	74	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2182062	2184221	+					nrdE	66498376	KU781_RS10585	2160		old_locus_tag=KU781_10585
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2182062	2184221	+	WP_002290582.1	WP_002290582.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE	66498376	KU781_RS10585	2160	719	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2184271	2185236	+					nrdF	66498377	KU781_RS10590	966		old_locus_tag=KU781_10590
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2184271	2185236	+	WP_002287792.1	WP_002287792.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF	66498377	KU781_RS10590	966	321	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2185283	2186317	-						71775711	KU781_RS13405	1035		
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2185283	2186317	-	WP_096540836.1	WP_096540836.1		polysaccharide lyase beta-sandwich domain-containing protein		71775711	KU781_RS13405	1035	344	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2186212	2187699	-						71775712	KU781_RS13410	1488		
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2186212	2187699	-	WP_002290580.1	WP_002290580.1		polysaccharide lyase family 8		71775712	KU781_RS13410	1488	495	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2187835	2188641	-						66498379	KU781_RS10600	807		old_locus_tag=KU781_10600
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2187835	2188641	-	WP_002290579.1	WP_002290579.1		PTS system mannose/fructose/sorbose family transporter subunit IID		66498379	KU781_RS10600	807	268	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2188628	2189425	-						66498380	KU781_RS10605	798		old_locus_tag=KU781_10605
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2188628	2189425	-	WP_002290577.1	WP_002290577.1		PTS sugar transporter subunit IIC		66498380	KU781_RS10605	798	265	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2189449	2190375	-						66498381	KU781_RS10610	927		old_locus_tag=KU781_10610
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2189449	2190375	-	WP_002290575.1	WP_002290575.1		PTS mannose/fructose/sorbose transporter subunit IIAB		66498381	KU781_RS10610	927	308	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2190588	2191277	-					alsE	66498382	KU781_RS10615	690		old_locus_tag=KU781_10615
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2190588	2191277	-	WP_002290574.1	WP_002290574.1		D-allulose 6-phosphate 3-epimerase	alsE	66498382	KU781_RS10615	690	229	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2191334	2192431	-						66498383	KU781_RS10620	1098		old_locus_tag=KU781_10620
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2191334	2192431	-	WP_002315682.1	WP_002315682.1		PTS fructose transporter subunit IIC		66498383	KU781_RS10620	1098	365	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2192451	2192771	-						66498384	KU781_RS10625	321		old_locus_tag=KU781_10625
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2192451	2192771	-	WP_002290572.1	WP_002290572.1		PTS fructose transporter subunit IIB		66498384	KU781_RS10625	321	106	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2192788	2193240	-						66498385	KU781_RS10630	453		old_locus_tag=KU781_10630
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2192788	2193240	-	WP_002290571.1	WP_002290571.1		fructose PTS transporter subunit IIA		66498385	KU781_RS10630	453	150	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193256	2193570	-						66498386	KU781_RS10635	315		old_locus_tag=KU781_10635
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193256	2193570	-	WP_002290570.1	WP_002290570.1		PTS fructose transporter subunit IIB		66498386	KU781_RS10635	315	104	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193567	2193974	-						66498387	KU781_RS10640	408		old_locus_tag=KU781_10640
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193567	2193974	-	WP_002290569.1	WP_002290569.1		PTS sugar transporter subunit IIA		66498387	KU781_RS10640	408	135	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193964	2195448	-						66498388	KU781_RS10645	1485		old_locus_tag=KU781_10645
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2193964	2195448	-	WP_047928248.1	WP_047928248.1		PRD domain-containing protein		66498388	KU781_RS10645	1485	494	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2195727	2196434	+						66498389	KU781_RS10650	708		old_locus_tag=KU781_10650
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2195727	2196434	+	WP_002328925.1	WP_002328925.1		GntR family transcriptional regulator		66498389	KU781_RS10650	708	235	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2196559	2197722	+						66498390	KU781_RS10655	1164		old_locus_tag=KU781_10655
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2196559	2197722	+	WP_219273619.1	WP_219273619.1		glycoside hydrolase family 88 protein		66498390	KU781_RS10655	1164	387	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2197738	2199525	+						66498391	KU781_RS10660	1788		old_locus_tag=KU781_10660
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2197738	2199525	+	WP_002290563.1	WP_002290563.1		beta-galactosidase		66498391	KU781_RS10660	1788	595	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2199652	2200485	-						66498392	KU781_RS10665	834		old_locus_tag=KU781_10665
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2199652	2200485	-	WP_002290562.1	WP_002290562.1		hypothetical protein		66498392	KU781_RS10665	834	277	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2200472	2202208	-						66498393	KU781_RS10670	1737		old_locus_tag=KU781_10670
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2200472	2202208	-	WP_002328924.1	WP_002328924.1		DUF2264 domain-containing protein		66498393	KU781_RS10670	1737	578	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2202589	2203728	-						66498394	KU781_RS10675	1140		old_locus_tag=KU781_10675
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2202589	2203728	-	WP_142666933.1	WP_142666933.1		AI-2E family transporter		66498394	KU781_RS10675	1140	379	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2203907	2204620	-						66498395	KU781_RS10680	714		old_locus_tag=KU781_10680
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2203907	2204620	-	WP_002290559.1	WP_002290559.1		MgtC/SapB family protein		66498395	KU781_RS10680	714	237	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2204879	2205580	-					nagB	66498396	KU781_RS10685	702		old_locus_tag=KU781_10685
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2204879	2205580	-	WP_002287787.1	WP_002287787.1		glucosamine-6-phosphate deaminase	nagB	66498396	KU781_RS10685	702	233	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2205814	2207346	+						66498397	KU781_RS10690	1533		old_locus_tag=KU781_10690
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2205814	2207346	+	WP_002290558.1	WP_002290558.1		ATP-binding cassette domain-containing protein		66498397	KU781_RS10690	1533	510	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2207402	2208592	-						66498398	KU781_RS10695	1191		old_locus_tag=KU781_10695
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2207402	2208592	-	WP_002291631.1	WP_002291631.1		MFS transporter		66498398	KU781_RS10695	1191	396	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2208674	2209363	-						66498399	KU781_RS10700	690		old_locus_tag=KU781_10700
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2208674	2209363	-	WP_002328923.1	WP_002328923.1		VTT domain-containing protein		66498399	KU781_RS10700	690	229	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2209470	2209838	-					rplL	66498400	KU781_RS10705	369		old_locus_tag=KU781_10705
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2209470	2209838	-	WP_002291633.1	WP_002291633.1		50S ribosomal protein L7/L12	rplL	66498400	KU781_RS10705	369	122	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2209891	2210394	-					rplJ	66498401	KU781_RS10710	504		old_locus_tag=KU781_10710
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2209891	2210394	-	WP_002291634.1	WP_002291634.1		50S ribosomal protein L10	rplJ	66498401	KU781_RS10710	504	167	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2210720	2211409	-					rplA	66498402	KU781_RS10715	690		old_locus_tag=KU781_10715
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2210720	2211409	-	WP_002328922.1	WP_002328922.1		50S ribosomal protein L1	rplA	66498402	KU781_RS10715	690	229	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2211513	2211935	-					rplK	66498403	KU781_RS10720	423		old_locus_tag=KU781_10720
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2211513	2211935	-	WP_002291638.1	WP_002291638.1		50S ribosomal protein L11	rplK	66498403	KU781_RS10720	423	140	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2212279	2212947	+					sdaAB	66498404	KU781_RS10725	669		old_locus_tag=KU781_10725
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2212279	2212947	+	WP_002315670.1	WP_002315670.1		L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	sdaAB	66498404	KU781_RS10725	669	222	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2212960	2213832	+					sdaAA	66498405	KU781_RS10730	873		old_locus_tag=KU781_10730
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2212960	2213832	+	WP_002291640.1	WP_002291640.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA	66498405	KU781_RS10730	873	290	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2213925	2215025	-						66498406	KU781_RS10735	1101		old_locus_tag=KU781_10735
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2213925	2215025	-	WP_002328921.1	WP_002328921.1		lactate oxidase		66498406	KU781_RS10735	1101	366	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2215117	2216022	-						66498407	KU781_RS10740	906		old_locus_tag=KU781_10740
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2215117	2216022	-	WP_016628786.1	WP_016628786.1		alpha/beta fold hydrolase		66498407	KU781_RS10740	906	301	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216088	2216633	-					nusG	66498408	KU781_RS10745	546		old_locus_tag=KU781_10745
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216088	2216633	-	WP_002294580.1	WP_002294580.1		transcription termination/antitermination protein NusG	nusG	66498408	KU781_RS10745	546	181	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216734	2216904	-					secE	66498409	KU781_RS10750	171		old_locus_tag=KU781_10750
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216734	2216904	-	WP_002309994.1	WP_002309994.1		preprotein translocase subunit SecE	secE	66498409	KU781_RS10750	171	56	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216925	2217077	-					rpmG	66498410	KU781_RS10755	153		old_locus_tag=KU781_10755
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2216925	2217077	-	WP_002294578.1	WP_002294578.1		50S ribosomal protein L33	rpmG	66498410	KU781_RS10755	153	50	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2217240	2217884	+					cbpA	66498411	KU781_RS10760	645		old_locus_tag=KU781_10760
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2217240	2217884	+	WP_002315667.1	WP_002315667.1		cyclic di-AMP binding protein CbpA	cbpA	66498411	KU781_RS10760	645	214	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2217940	2218443	-						66498412	KU781_RS10765	504		old_locus_tag=KU781_10765
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2217940	2218443	-	WP_002315666.1	WP_002315666.1		QueT transporter family protein		66498412	KU781_RS10765	504	167	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2219044	2220006	+						66498413	KU781_RS10770	963		old_locus_tag=KU781_10770
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2219044	2220006	+	WP_002328919.1	WP_002328919.1		YegS/Rv2252/BmrU family lipid kinase		66498413	KU781_RS10770	963	320	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2220238	2222808	-						66498414	KU781_RS10775	2571		old_locus_tag=KU781_10775
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2220238	2222808	-	WP_002328918.1	WP_002328918.1		ATP-dependent RecD-like DNA helicase		66498414	KU781_RS10775	2571	856	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2222828	2223487	-						66498415	KU781_RS10780	660		old_locus_tag=KU781_10780
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2222828	2223487	-	WP_002328917.1	WP_002328917.1		histidine phosphatase family protein		66498415	KU781_RS10780	660	219	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2223536	2224039	-					trmL	66498416	KU781_RS10785	504		old_locus_tag=KU781_10785
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2223536	2224039	-	WP_002328916.1	WP_002328916.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL	66498416	KU781_RS10785	504	167	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2224260	2225126	-						66498417	KU781_RS10790	867		old_locus_tag=KU781_10790
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2224260	2225126	-	WP_002328915.1	WP_002328915.1		methyltransferase domain-containing protein		66498417	KU781_RS10790	867	288	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2225235	2225876	+						66498418	KU781_RS10795	642		old_locus_tag=KU781_10795
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2225235	2225876	+	WP_002309986.1	WP_002309986.1		copper homeostasis protein CutC		66498418	KU781_RS10795	642	213	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2225936	2227297	-					mgtE	66498419	KU781_RS10800	1362		old_locus_tag=KU781_10800
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2225936	2227297	-	WP_002315660.1	WP_002315660.1		magnesium transporter	mgtE	66498419	KU781_RS10800	1362	453	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2227315	2228214	-						66498420	KU781_RS10805	900		old_locus_tag=KU781_10805
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2227315	2228214	-	WP_002315659.1	WP_002315659.1		RluA family pseudouridine synthase		66498420	KU781_RS10805	900	299	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2228216	2229013	-						66498421	KU781_RS10810	798		old_locus_tag=KU781_10810
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2228216	2229013	-	WP_002315658.1	WP_002315658.1		NAD kinase		66498421	KU781_RS10810	798	265	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2228988	2229695	-						66498422	KU781_RS10815	708		old_locus_tag=KU781_10815
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2228988	2229695	-	WP_002309982.1	WP_002309982.1		GTP pyrophosphokinase family protein		66498422	KU781_RS10815	708	235	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2229826	2230401	+						66498423	KU781_RS10820	576		old_locus_tag=KU781_10820
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2229826	2230401	+	WP_002315657.1	WP_002315657.1		CYTH domain-containing protein		66498423	KU781_RS10820	576	191	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2230519	2231196	+						66498424	KU781_RS10825	678		old_locus_tag=KU781_10825
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2230519	2231196	+	WP_002328914.1	WP_002328914.1		DsbA family protein		66498424	KU781_RS10825	678	225	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2231268	2233076	-					pepF	66498425	KU781_RS10830	1809		old_locus_tag=KU781_10830
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2231268	2233076	-	WP_002315655.1	WP_002315655.1		oligoendopeptidase F	pepF	66498425	KU781_RS10830	1809	602	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2233255	2234253	-						66498426	KU781_RS10835	999		old_locus_tag=KU781_10835
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2233255	2234253	-	WP_002328913.1	WP_002328913.1		competence protein CoiA		66498426	KU781_RS10835	999	332	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2234351	2235004	-						66498427	KU781_RS10840	654		old_locus_tag=KU781_10840
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2234351	2235004	-	WP_002328912.1	WP_002328912.1		adaptor protein MecA		66498427	KU781_RS10840	654	217	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2235335	2235733	-					spxA	66498428	KU781_RS10845	399		old_locus_tag=KU781_10845
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2235335	2235733	-	WP_002296384.1	WP_002296384.1		transcriptional regulator SpxA	spxA	66498428	KU781_RS10845	399	132	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2236498	2237205	+						66498429	KU781_RS10850	708		old_locus_tag=KU781_10850
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2236498	2237205	+	WP_002309968.1	WP_002309968.1		HAD family hydrolase		66498429	KU781_RS10850	708	235	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2237351	2240545	-						66498430	KU781_RS10855	3195		old_locus_tag=KU781_10855
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2237351	2240545	-	WP_002328911.1	WP_002328911.1		DEAD/DEAH box helicase		66498430	KU781_RS10855	3195	1064	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2240564	2243692	-						66498431	KU781_RS10860	3129		old_locus_tag=KU781_10860
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2240564	2243692	-	WP_002328910.1	WP_002328910.1		SMC family ATPase		66498431	KU781_RS10860	3129	1042	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2243699	2244820	-						66498432	KU781_RS10865	1122		old_locus_tag=KU781_10865
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2243699	2244820	-	WP_142666935.1	WP_142666935.1		exonuclease SbcCD subunit D		66498432	KU781_RS10865	1122	373	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2245008	2245631	-						66498433	KU781_RS10870	624		old_locus_tag=KU781_10870
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2245008	2245631	-	WP_002309961.1	WP_002309961.1		1-acyl-sn-glycerol-3-phosphate acyltransferase		66498433	KU781_RS10870	624	207	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2245760	2246494	+						66498434	KU781_RS10875	735		old_locus_tag=KU781_10875
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2245760	2246494	+	WP_002328908.1	WP_002328908.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase		66498434	KU781_RS10875	735	244	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	2246484	2246768	+						66498435	KU781_RS10880	285		old_locus_tag=KU781_10880
