# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2291392	2294811	-	WP_162225031.1	WP_162225031.1		phage tail tape measure protein		66455237	E6A31_RS11180	3420	1139	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2294828	2295010	-						66455238	E6A31_RS11185	183		old_locus_tag=E6A31_11855
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2294828	2295010	-	WP_002305377.1	WP_002305377.1		hypothetical protein		66455238	E6A31_RS11185	183	60	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2295013	2295375	-						66455239	E6A31_RS11190	363		old_locus_tag=E6A31_11860
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2295013	2295375	-	WP_002286510.1	WP_002286510.1		hypothetical protein		66455239	E6A31_RS11190	363	120	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2295395	2296003	-						66455240	E6A31_RS11195	609		old_locus_tag=E6A31_11865
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2295395	2296003	-	WP_162225032.1	WP_162225032.1		phage tail protein		66455240	E6A31_RS11195	609	202	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296015	2296419	-						66455241	E6A31_RS11200	405		old_locus_tag=E6A31_11870
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296015	2296419	-	WP_002319774.1	WP_002319774.1		hypothetical protein		66455241	E6A31_RS11200	405	134	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296412	2296813	-						66455242	E6A31_RS11205	402		old_locus_tag=E6A31_11875
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296412	2296813	-	WP_002318246.1	WP_002318246.1		hypothetical protein		66455242	E6A31_RS11205	402	133	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296803	2297156	-						66455243	E6A31_RS11210	354		old_locus_tag=E6A31_11880
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2296803	2297156	-	WP_002286522.1	WP_002286522.1		phage head closure protein		66455243	E6A31_RS11210	354	117	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2297146	2297457	-						66455244	E6A31_RS11215	312		old_locus_tag=E6A31_11885
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2297146	2297457	-	WP_002318248.1	WP_002318248.1		hypothetical protein		66455244	E6A31_RS11215	312	103	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2297454	2298329	-						66455245	E6A31_RS11220	876		old_locus_tag=E6A31_11890
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2297454	2298329	-	WP_156265005.1	WP_156265005.1		hypothetical protein		66455245	E6A31_RS11220	876	291	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2298339	2299499	-						66455246	E6A31_RS11225	1161		old_locus_tag=E6A31_11895
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2298339	2299499	-	WP_002336343.1	WP_002336343.1		phage major capsid protein		66455246	E6A31_RS11225	1161	386	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2299499	2300185	-						66455247	E6A31_RS11230	687		old_locus_tag=E6A31_11900
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2299499	2300185	-	WP_002336342.1	WP_002336342.1		Clp protease ClpP		66455247	E6A31_RS11230	687	228	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2300148	2301326	-						66455248	E6A31_RS11235	1179		old_locus_tag=E6A31_11905
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2300148	2301326	-	WP_002342547.1	WP_002342547.1		phage portal protein		66455248	E6A31_RS11235	1179	392	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2301346	2303040	-						66455249	E6A31_RS11240	1695		old_locus_tag=E6A31_11910
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2301346	2303040	-	WP_162225033.1	WP_162225033.1		terminase large subunit		66455249	E6A31_RS11240	1695	564	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303018	2303332	-						66455250	E6A31_RS11245	315		old_locus_tag=E6A31_11915
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303018	2303332	-	WP_002286538.1	WP_002286538.1		terminase		66455250	E6A31_RS11245	315	104	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303435	2303716	-						66455251	E6A31_RS11250	282		old_locus_tag=E6A31_11920
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303435	2303716	-	WP_002296599.1	WP_002296599.1		hypothetical protein		66455251	E6A31_RS11250	282	93	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303721	2304065	-						66455252	E6A31_RS11255	345		old_locus_tag=E6A31_11925
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2303721	2304065	-	WP_045135985.1	WP_045135985.1		HNH endonuclease		66455252	E6A31_RS11255	345	114	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2304091	2304258	-						66455875	E6A31_RS14385	168		
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2304091	2304258	-	WP_002340810.1	WP_002340810.1		hypothetical protein		66455875	E6A31_RS14385	168	55	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2304316	2305023	-						66455253	E6A31_RS11260	708		old_locus_tag=E6A31_11930
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2304316	2305023	-	WP_002318889.1	WP_002318889.1		hypothetical protein		66455253	E6A31_RS11260	708	235	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2305678	2306031	+						66455254	E6A31_RS11265	354		old_locus_tag=E6A31_11935
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2305678	2306031	+	WP_156264893.1	WP_156264893.1		hypothetical protein		66455254	E6A31_RS11265	354	117	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2306404	2306820	-						66455255	E6A31_RS11270	417		old_locus_tag=E6A31_11940
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2306404	2306820	-	WP_002318885.1	WP_002318885.1		autolysin		66455255	E6A31_RS11270	417	138	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2306950	2307144	-						66455256	E6A31_RS11275	195		old_locus_tag=E6A31_11945
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2306950	2307144	-	WP_156264895.1	WP_156264895.1		hypothetical protein		66455256	E6A31_RS11275	195	64	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307141	2307338	-						66455257	E6A31_RS11280	198		old_locus_tag=E6A31_11950
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307141	2307338	-	WP_156264897.1	WP_156264897.1		hypothetical protein		66455257	E6A31_RS11280	198	65	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307335	2307910	-						66455258	E6A31_RS11285	576		old_locus_tag=E6A31_11955
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307335	2307910	-	WP_156264899.1	WP_156264899.1		DUF1642 domain-containing protein		66455258	E6A31_RS11285	576	191	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307907	2308275	-						66455259	E6A31_RS11290	369		old_locus_tag=E6A31_11960
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2307907	2308275	-	WP_156264901.1	WP_156264901.1		YopX family protein		66455259	E6A31_RS11290	369	122	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308439	2308621	-						66455260	E6A31_RS11295	183		old_locus_tag=E6A31_11965
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308439	2308621	-	WP_156264903.1	WP_156264903.1		hypothetical protein		66455260	E6A31_RS11295	183	60	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308618	2308935	-						66455261	E6A31_RS11300	318		old_locus_tag=E6A31_11970
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308618	2308935	-	WP_156264905.1	WP_156264905.1		DUF1140 family protein		66455261	E6A31_RS11300	318	105	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308887	2309240	-						66455262	E6A31_RS11305	354		old_locus_tag=E6A31_11975
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2308887	2309240	-	WP_156264907.1	WP_156264907.1		hypothetical protein		66455262	E6A31_RS11305	354	117	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2309237	2309398	-						66455263	E6A31_RS11310	162		old_locus_tag=E6A31_11980
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2309237	2309398	-	WP_156264909.1	WP_156264909.1		antitoxin		66455263	E6A31_RS11310	162	53	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2309395	2309712	-						66455264	E6A31_RS11315	318		old_locus_tag=E6A31_11985
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2309395	2309712	-	WP_002329414.1	WP_002329414.1		VRR-NUC domain-containing protein		66455264	E6A31_RS11315	318	105	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2310024	2312360	-						66455265	E6A31_RS11320	2337		old_locus_tag=E6A31_11990
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2310024	2312360	-	WP_156264911.1	WP_156264911.1		phage/plasmid primase, P4 family		66455265	E6A31_RS11320	2337	778	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2312360	2312872	-						66455266	E6A31_RS11325	513		old_locus_tag=E6A31_11995
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2312360	2312872	-	WP_156264913.1	WP_156264913.1		DUF669 domain-containing protein		66455266	E6A31_RS11325	513	170	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2312890	2314413	-						66455267	E6A31_RS11330	1524		old_locus_tag=E6A31_12000
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2312890	2314413	-	WP_156264915.1	WP_156264915.1		DEAD/DEAH box helicase		66455267	E6A31_RS11330	1524	507	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2314385	2315095	-						66455268	E6A31_RS11335	711		old_locus_tag=E6A31_12005
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2314385	2315095	-	WP_010721532.1	WP_010721532.1		AAA family ATPase		66455268	E6A31_RS11335	711	236	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315108	2315587	-						66455269	E6A31_RS11340	480		old_locus_tag=E6A31_12010
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315108	2315587	-	WP_156264917.1	WP_156264917.1		siphovirus Gp157 family protein		66455269	E6A31_RS11340	480	159	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315520	2315837	-						66455270	E6A31_RS11345	318		old_locus_tag=E6A31_12015
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315520	2315837	-	WP_002350675.1	WP_002350675.1		hypothetical protein		66455270	E6A31_RS11345	318	105	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315897	2316073	-						66455876	E6A31_RS14390	177		
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2315897	2316073	-	WP_167821339.1	WP_167821339.1		hypothetical protein		66455876	E6A31_RS14390	177	58	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316049	2316300	-						66455271	E6A31_RS11350	252		old_locus_tag=E6A31_12020
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316049	2316300	-	WP_156264919.1	WP_156264919.1		excisionase family DNA-binding protein		66455271	E6A31_RS11350	252	83	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316314	2316505	-						66455272	E6A31_RS11355	192		old_locus_tag=E6A31_12025
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316314	2316505	-	WP_002323901.1	WP_002323901.1		hypothetical protein		66455272	E6A31_RS11355	192	63	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316799	2317119	+						66455273	E6A31_RS11360	321		old_locus_tag=E6A31_12030
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2316799	2317119	+	WP_002323900.1	WP_002323900.1		helix-turn-helix domain-containing protein		66455273	E6A31_RS11360	321	106	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2317137	2317559	+						66455274	E6A31_RS11365	423		old_locus_tag=E6A31_12035
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2317137	2317559	+	WP_156264921.1	WP_156264921.1		ImmA/IrrE family metallo-endopeptidase		66455274	E6A31_RS11365	423	140	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2317643	2318131	+						66455275	E6A31_RS11370	489		old_locus_tag=E6A31_12040
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2317643	2318131	+	WP_156264923.1	WP_156264923.1		hypothetical protein		66455275	E6A31_RS11370	489	162	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2318155	2318445	+						66455276	E6A31_RS11375	291		old_locus_tag=E6A31_12045
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2318155	2318445	+	WP_010729099.1	WP_010729099.1		hypothetical protein		66455276	E6A31_RS11375	291	96	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2318553	2319764	+						66455277	E6A31_RS11380	1212		old_locus_tag=E6A31_12050
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2318553	2319764	+	WP_156264925.1	WP_156264925.1		site-specific integrase		66455277	E6A31_RS11380	1212	403	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2320434	2320820	-						66455278	E6A31_RS11385	387		old_locus_tag=E6A31_12055
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2320434	2320820	-	WP_002294609.1	WP_002294609.1		DUF4064 domain-containing protein		66455278	E6A31_RS11385	387	128	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2320817	2321338	-						66455279	E6A31_RS11390	522		old_locus_tag=E6A31_12060
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2320817	2321338	-	WP_002294608.1	WP_002294608.1		RDD family protein		66455279	E6A31_RS11390	522	173	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2321340	2322374	-					sppA	66455280	E6A31_RS11395	1035		old_locus_tag=E6A31_12065
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2321340	2322374	-	WP_002294607.1	WP_002294607.1		signal peptide peptidase SppA	sppA	66455280	E6A31_RS11395	1035	344	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2322407	2323822	-						66455281	E6A31_RS11400	1416		old_locus_tag=E6A31_12070
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2322407	2323822	-	WP_002348772.1	WP_002348772.1		HlyD family secretion protein		66455281	E6A31_RS11400	1416	471	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2323791	2325944	-						66455282	E6A31_RS11405	2154		old_locus_tag=E6A31_12075
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2323791	2325944	-	WP_002303464.1	WP_002303464.1		peptide cleavage/export ABC transporter		66455282	E6A31_RS11405	2154	717	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2326202	2326438	+						66455283	E6A31_RS11410	237		old_locus_tag=E6A31_12080
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2326202	2326438	+	WP_002303465.1	WP_002303465.1		hypothetical protein		66455283	E6A31_RS11410	237	78	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2326457	2326672	+						66455284	E6A31_RS11415	216		old_locus_tag=E6A31_12085
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2326457	2326672	+	WP_002294603.1	WP_002294603.1		Blp family class II bacteriocin		66455284	E6A31_RS11415	216	71	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2327375	2328127	-						66455285	E6A31_RS11420	753		old_locus_tag=E6A31_12095
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2327375	2328127	-	WP_002294602.1	WP_002294602.1		response regulator transcription factor		66455285	E6A31_RS11420	753	250	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2328142	2329425	-						66455286	E6A31_RS11425	1284		old_locus_tag=E6A31_12100
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2328142	2329425	-	WP_002294601.1	WP_002294601.1		GHKL domain-containing protein		66455286	E6A31_RS11425	1284	427	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2329465	2329611	-						66455287	E6A31_RS11430	147		old_locus_tag=E6A31_12105
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2329465	2329611	-	WP_002294600.1	WP_002294600.1		EntF family bacteriocin induction factor		66455287	E6A31_RS11430	147	48	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2329860	2331179	+						66455288	E6A31_RS11435	1320		old_locus_tag=E6A31_12110
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2329860	2331179	+	WP_000202380.1	WP_000202380.1		IS1380-like element IS1678 family transposase		66455288	E6A31_RS11435	1320	439	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2331399	2331710	-						66455289	E6A31_RS11440	312		old_locus_tag=E6A31_12115
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2331399	2331710	-	WP_002305452.1	WP_002305452.1		bacteriocin immunity protein		66455289	E6A31_RS11440	312	103	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2331712	2331909	-						66455290	E6A31_RS11445	198		old_locus_tag=E6A31_12120
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2331712	2331909	-	WP_002304799.1	WP_002304799.1		class II bacteriocin		66455290	E6A31_RS11445	198	65	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2332303	2334030	-						66455291	E6A31_RS11450	1728		old_locus_tag=E6A31_12125
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2332303	2334030	-	WP_002287807.1	WP_002287807.1		ABC transporter permease/substrate binding protein		66455291	E6A31_RS11450	1728	575	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2334023	2335216	-						66455292	E6A31_RS11455	1194		old_locus_tag=E6A31_12130
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2334023	2335216	-	WP_002287805.1	WP_002287805.1		glycine betaine/L-proline ABC transporter ATP-binding protein		66455292	E6A31_RS11455	1194	397	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2335403	2336047	-						66455293	E6A31_RS11460	645		old_locus_tag=E6A31_12135
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2335403	2336047	-	WP_002287801.1	WP_002287801.1		GntR family transcriptional regulator		66455293	E6A31_RS11460	645	214	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2336141	2336275	-						66455294	E6A31_RS11465	135		old_locus_tag=E6A31_12145
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2336141	2336275	-	WP_002290587.1	WP_002290587.1		hypothetical protein		66455294	E6A31_RS11465	135	44	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2336277	2338409	-					feoB	66455295	E6A31_RS11470	2133		old_locus_tag=E6A31_12150
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2336277	2338409	-	WP_002287799.1	WP_002287799.1		ferrous iron transport protein B	feoB	66455295	E6A31_RS11470	2133	710	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2338406	2338879	-						66455296	E6A31_RS11475	474		old_locus_tag=E6A31_12155
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2338406	2338879	-	WP_002287797.1	WP_002287797.1		ferrous iron transport protein A		66455296	E6A31_RS11475	474	157	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2339280	2339504	+					nrdH	66455297	E6A31_RS11480	225		old_locus_tag=E6A31_12160
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2339280	2339504	+	WP_002287795.1	WP_002287795.1		glutaredoxin-like protein NrdH	nrdH	66455297	E6A31_RS11480	225	74	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2339663	2341822	+					nrdE	66455298	E6A31_RS11485	2160		old_locus_tag=E6A31_12165
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2339663	2341822	+	WP_002303469.1	WP_002303469.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE	66455298	E6A31_RS11485	2160	719	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2341872	2342837	+					nrdF	66455299	E6A31_RS11490	966		old_locus_tag=E6A31_12170
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2341872	2342837	+	WP_002287792.1	WP_002287792.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF	66455299	E6A31_RS11490	966	321	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2342926	2344065	-						66455300	E6A31_RS11495	1140		old_locus_tag=E6A31_12175
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2342926	2344065	-	WP_002294593.1	WP_002294593.1		AI-2E family transporter		66455300	E6A31_RS11495	1140	379	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2344374	2345087	-						66455301	E6A31_RS11500	714		old_locus_tag=E6A31_12180
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2344374	2345087	-	WP_002287788.1	WP_002287788.1		MgtC/SapB family protein		66455301	E6A31_RS11500	714	237	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2345341	2346042	-					nagB	66455302	E6A31_RS11505	702		old_locus_tag=E6A31_12185
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2345341	2346042	-	WP_002287787.1	WP_002287787.1		glucosamine-6-phosphate deaminase	nagB	66455302	E6A31_RS11505	702	233	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2346276	2347808	+						66455303	E6A31_RS11510	1533		old_locus_tag=E6A31_12190
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2346276	2347808	+	WP_101699741.1	WP_101699741.1		ATP-binding cassette domain-containing protein		66455303	E6A31_RS11510	1533	510	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2347999	2349201	-						66455304	E6A31_RS11515	1203		old_locus_tag=E6A31_12195
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2347999	2349201	-	WP_002303471.1	WP_002303471.1		MFS transporter		66455304	E6A31_RS11515	1203	400	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2349283	2349972	-						66455305	E6A31_RS11520	690		old_locus_tag=E6A31_12200
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2349283	2349972	-	WP_002294589.1	WP_002294589.1		VTT domain-containing protein		66455305	E6A31_RS11520	690	229	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2350078	2350446	-					rplL	66455306	E6A31_RS11525	369		old_locus_tag=E6A31_12205
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2350078	2350446	-	WP_002294588.1	WP_002294588.1		50S ribosomal protein L7/L12	rplL	66455306	E6A31_RS11525	369	122	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2350499	2351002	-					rplJ	66455307	E6A31_RS11530	504		old_locus_tag=E6A31_12210
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2350499	2351002	-	WP_002291634.1	WP_002291634.1		50S ribosomal protein L10	rplJ	66455307	E6A31_RS11530	504	167	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2351412	2352101	-					rplA	66455308	E6A31_RS11535	690		old_locus_tag=E6A31_12215
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2351412	2352101	-	WP_002294587.1	WP_002294587.1		50S ribosomal protein L1	rplA	66455308	E6A31_RS11535	690	229	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	2352205	2352627	-					rplK	66455309	E6A31_RS11540	423		old_locus_tag=E6A31_12220
