# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3006463	3007644	+	WP_218256243.1	WP_218256243.1		HAMP domain-containing histidine kinase		67041430	J9537_RS14660	1182	393	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3007929	3009209	+					serS	67041431	J9537_RS14665	1281		old_locus_tag=J9537_14665
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3007929	3009209	+	WP_218256244.1	WP_218256244.1		serine--tRNA ligase	serS	67041431	J9537_RS14665	1281	426	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3009268	3010752	-					guaB	67041432	J9537_RS14670	1485		old_locus_tag=J9537_14670
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3009268	3010752	-	WP_218256245.1	WP_218256245.1		IMP dehydrogenase	guaB	67041432	J9537_RS14670	1485	494	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3010863	3011330	-						67041433	J9537_RS14675	468		old_locus_tag=J9537_14675
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3010863	3011330	-	WP_218256246.1	WP_218256246.1		MerR family transcriptional regulator		67041433	J9537_RS14675	468	155	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3011474	3012940	+						67041434	J9537_RS14680	1467		old_locus_tag=J9537_14680
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3011474	3012940	+	WP_218256247.1	WP_218256247.1		multidrug efflux MFS transporter		67041434	J9537_RS14680	1467	488	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3012937	3013650	+						67041435	J9537_RS14685	714		old_locus_tag=J9537_14685
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3012937	3013650	+	WP_218256248.1	WP_218256248.1		DUF4811 domain-containing protein		67041435	J9537_RS14685	714	237	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3013791	3015122	+						67041436	J9537_RS14690	1332		old_locus_tag=J9537_14690
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3013791	3015122	+	WP_016250130.1	WP_016250130.1		ISL3 family transposase		67041436	J9537_RS14690	1332	443	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3015224	3015928	-						67041437	J9537_RS14695	705		old_locus_tag=J9537_14695
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3015224	3015928	-	WP_010747434.1	WP_010747434.1		DUF1129 domain-containing protein		67041437	J9537_RS14695	705	234	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3015943	3017043	-					ychF	67041438	J9537_RS14700	1101		old_locus_tag=J9537_14700
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3015943	3017043	-	WP_010747433.1	WP_010747433.1		redox-regulated ATPase YchF	ychF	67041438	J9537_RS14700	1101	366	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3017074	3017271	-						67041439	J9537_RS14705	198		old_locus_tag=J9537_14705
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3017074	3017271	-	WP_010747432.1	WP_010747432.1		DUF951 domain-containing protein		67041439	J9537_RS14705	198	65	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3017319	3018209	-						67041440	J9537_RS14710	891		old_locus_tag=J9537_14710
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3017319	3018209	-	WP_010747431.1	WP_010747431.1		ParB/RepB/Spo0J family partition protein		67041440	J9537_RS14710	891	296	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3018196	3018963	-						67041441	J9537_RS14715	768		old_locus_tag=J9537_14715
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3018196	3018963	-	WP_010747430.1	WP_010747430.1		AAA family ATPase		67041441	J9537_RS14715	768	255	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3019034	3019747	-					rsmG	67041442	J9537_RS14720	714		old_locus_tag=J9537_14720
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3019034	3019747	-	WP_218256249.1	WP_218256249.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG	67041442	J9537_RS14720	714	237	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3019867	3020757	-						67041443	J9537_RS14725	891		old_locus_tag=J9537_14725
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3019867	3020757	-	WP_218256250.1	WP_218256250.1		LysR substrate-binding domain-containing protein		67041443	J9537_RS14725	891	296	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3020902	3022110	+						67041444	J9537_RS14730	1209		old_locus_tag=J9537_14730
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3020902	3022110	+	WP_218256251.1	WP_218256251.1		MFS transporter		67041444	J9537_RS14730	1209	402	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3022286	3023164	+						67041445	J9537_RS14735	879		old_locus_tag=J9537_14735
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3022286	3023164	+	WP_218256252.1	WP_218256252.1		shikimate dehydrogenase		67041445	J9537_RS14735	879	292	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3023175	3023930	+					aroD	67041446	J9537_RS14740	756		old_locus_tag=J9537_14740
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3023175	3023930	+	WP_218256253.1	WP_218256253.1		type I 3-dehydroquinate dehydratase	aroD	67041446	J9537_RS14740	756	251	
gene	pseudogene	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3024051	3025497	-						67041447	J9537_RS14745	1447		pseudo;old_locus_tag=J9537_14745
CDS	without_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3024051	3025497	-				IS1182 family transposase		67041447	J9537_RS14745	1447		pseudo
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3025662	3027563	-					mnmG	67041448	J9537_RS14750	1902		old_locus_tag=J9537_14750
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3025662	3027563	-	WP_218256254.1	WP_218256254.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	67041448	J9537_RS14750	1902	633	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3027579	3028976	-					mnmE	67041449	J9537_RS14755	1398		old_locus_tag=J9537_14755
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3027579	3028976	-	WP_218256255.1	WP_218256255.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE	67041449	J9537_RS14755	1398	465	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3029194	3029964	-						67041450	J9537_RS14760	771		old_locus_tag=J9537_14760
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3029194	3029964	-	WP_218256256.1	WP_218256256.1		protein jag		67041450	J9537_RS14760	771	256	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3030026	3030847	-						67041451	J9537_RS14765	822		old_locus_tag=J9537_14765
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3030026	3030847	-	WP_010747421.1	WP_010747421.1		YidC/Oxa1 family membrane protein insertase		67041451	J9537_RS14765	822	273	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3030865	3031200	-					rnpA	67041452	J9537_RS14770	336		old_locus_tag=J9537_14770
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3030865	3031200	-	WP_218256257.1	WP_218256257.1		ribonuclease P protein component	rnpA	67041452	J9537_RS14770	336	111	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3031338	3031472	-					rpmH	67041453	J9537_RS14775	135		old_locus_tag=J9537_14775
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	3031338	3031472	-	WP_006703104.1	WP_006703104.1		50S ribosomal protein L34	rpmH	67041453	J9537_RS14775	135	44	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	1185410	1571	-						67041454	J9537_RS14780	2307		old_locus_tag=J9537_14780
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	1185410	1571	-	WP_218257561.1	WP_218257561.1		HAD-IC family P-type ATPase		67041454	J9537_RS14780	2307	768	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	1757	3229	+						67041455	J9537_RS14785	1473		old_locus_tag=J9537_14785
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	1757	3229	+	WP_218257562.1	WP_218257562.1		HAMP domain-containing histidine kinase		67041455	J9537_RS14785	1473	490	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	3247	3942	+						67041456	J9537_RS14790	696		old_locus_tag=J9537_14790
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	3247	3942	+	WP_218257563.1	WP_218257563.1		response regulator transcription factor		67041456	J9537_RS14790	696	231	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4070	4285	+						71776616	J9537_RS20655	216		
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4070	4285	+	WP_245001343.1	WP_245001343.1		hypothetical protein		71776616	J9537_RS20655	216	71	
gene	pseudogene	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4349	4642	+						71776617	J9537_RS20660	294		partial;pseudo
CDS	without_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4349	4642	+				NUDIX hydrolase		71776617	J9537_RS20660	294		partial;pseudo
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4915	5124	+						67041458	J9537_RS14800	210		old_locus_tag=J9537_14800
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	4915	5124	+	WP_218257564.1	WP_218257564.1		hypothetical protein		67041458	J9537_RS14800	210	69	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	5244	5711	+						67041459	J9537_RS14805	468		old_locus_tag=J9537_14805
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	5244	5711	+	WP_218257565.1	WP_218257565.1		GyrI-like domain-containing protein		67041459	J9537_RS14805	468	155	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	5799	6557	+						67041460	J9537_RS14810	759		old_locus_tag=J9537_14810
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	5799	6557	+	WP_218257566.1	WP_218257566.1		ABC transporter ATP-binding protein		67041460	J9537_RS14810	759	252	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	6550	8145	+						67041461	J9537_RS14815	1596		old_locus_tag=J9537_14815
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	6550	8145	+	WP_218257567.1	WP_218257567.1		ABC transporter		67041461	J9537_RS14815	1596	531	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	8221	9522	-						67041462	J9537_RS14820	1302		old_locus_tag=J9537_14820
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	8221	9522	-	WP_002302440.1	WP_002302440.1		ISL3 family transposase		67041462	J9537_RS14820	1302	433	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	10287	11774	+					yjeM	67041463	J9537_RS14825	1488		old_locus_tag=J9537_14825
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	10287	11774	+	WP_218257568.1	WP_218257568.1		glutamate/gamma-aminobutyrate family transporter YjeM	yjeM	67041463	J9537_RS14825	1488	495	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	11823	14072	-						67041464	J9537_RS14830	2250		old_locus_tag=J9537_14830
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	11823	14072	-	WP_218257569.1	WP_218257569.1		ABC transporter permease		67041464	J9537_RS14830	2250	749	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	14072	14773	-						67041465	J9537_RS14835	702		old_locus_tag=J9537_14835
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	14072	14773	-	WP_010743646.1	WP_010743646.1		ABC transporter ATP-binding protein		67041465	J9537_RS14835	702	233	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	14941	15552	+						67041466	J9537_RS14840	612		old_locus_tag=J9537_14840
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	14941	15552	+	WP_218257570.1	WP_218257570.1		TetR/AcrR family transcriptional regulator		67041466	J9537_RS14840	612	203	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	15978	16550	+						67041467	J9537_RS14845	573		old_locus_tag=J9537_14845
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	15978	16550	+	WP_218257571.1	WP_218257571.1		helix-turn-helix domain-containing protein		67041467	J9537_RS14845	573	190	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	16749	17840	+						67041468	J9537_RS14850	1092		old_locus_tag=J9537_14850
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	16749	17840	+	WP_218257572.1	WP_218257572.1		hypothetical protein		67041468	J9537_RS14850	1092	363	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	18119	18547	+						67041469	J9537_RS14855	429		old_locus_tag=J9537_14855
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	18119	18547	+	WP_218257573.1	WP_218257573.1		DUF3788 family protein		67041469	J9537_RS14855	429	142	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	19074	20156	+					serC	67041470	J9537_RS14860	1083		old_locus_tag=J9537_14860
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	19074	20156	+	WP_218257574.1	WP_218257574.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	67041470	J9537_RS14860	1083	360	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	20157	21344	+						67041471	J9537_RS14865	1188		old_locus_tag=J9537_14865
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	20157	21344	+	WP_218257575.1	WP_218257575.1		3-phosphoglycerate dehydrogenase family protein		67041471	J9537_RS14865	1188	395	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	21344	22570	+						67041472	J9537_RS14870	1227		old_locus_tag=J9537_14870
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	21344	22570	+	WP_218257576.1	WP_218257576.1		DUF1015 family protein		67041472	J9537_RS14870	1227	408	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	22676	23011	+						67041473	J9537_RS14875	336		old_locus_tag=J9537_14875
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	22676	23011	+	WP_218257577.1	WP_218257577.1		PadR family transcriptional regulator		67041473	J9537_RS14875	336	111	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	23014	24057	+						67041474	J9537_RS14880	1044		old_locus_tag=J9537_14880
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	23014	24057	+	WP_218257578.1	WP_218257578.1		hypothetical protein		67041474	J9537_RS14880	1044	347	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	24181	25272	+						67041475	J9537_RS14885	1092		old_locus_tag=J9537_14885
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	24181	25272	+	WP_218257579.1	WP_218257579.1		hypothetical protein		67041475	J9537_RS14885	1092	363	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	25393	26547	+						67041476	J9537_RS14890	1155		old_locus_tag=J9537_14890
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	25393	26547	+	WP_218257580.1	WP_218257580.1		PLP-dependent aspartate aminotransferase family protein		67041476	J9537_RS14890	1155	384	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	26742	27200	+						67041477	J9537_RS14895	459		old_locus_tag=J9537_14895
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	26742	27200	+	WP_218257581.1	WP_218257581.1		hypothetical protein		67041477	J9537_RS14895	459	152	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	27206	27712	+						67041478	J9537_RS14900	507		old_locus_tag=J9537_14900
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	27206	27712	+	WP_218257582.1	WP_218257582.1		prolyl-tRNA synthetase associated domain-containing protein		67041478	J9537_RS14900	507	168	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	27895	29226	+						67041479	J9537_RS14905	1332		old_locus_tag=J9537_14905
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	27895	29226	+	WP_218257583.1	WP_218257583.1		ISL3 family transposase		67041479	J9537_RS14905	1332	443	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	29313	31085	-						67041480	J9537_RS14910	1773		old_locus_tag=J9537_14910
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	29313	31085	-	WP_218257584.1	WP_218257584.1		polysaccharide biosynthesis protein		67041480	J9537_RS14910	1773	590	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	31163	31858	-						67041481	J9537_RS14915	696		old_locus_tag=J9537_14915
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	31163	31858	-	WP_218257585.1	WP_218257585.1		TIGR00266 family protein		67041481	J9537_RS14915	696	231	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	31967	32746	+						67041482	J9537_RS14920	780		old_locus_tag=J9537_14920
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	31967	32746	+	WP_218257586.1	WP_218257586.1		ABC transporter ATP-binding protein		67041482	J9537_RS14920	780	259	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	33316	34779	+						67041483	J9537_RS14925	1464		old_locus_tag=J9537_14925
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	33316	34779	+	WP_218257587.1	WP_218257587.1		LPXTG cell wall anchor domain-containing protein		67041483	J9537_RS14925	1464	487	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	34947	36428	+						67041484	J9537_RS14930	1482		old_locus_tag=J9537_14930
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	34947	36428	+	WP_218257588.1	WP_218257588.1		LPXTG cell wall anchor domain-containing protein		67041484	J9537_RS14930	1482	493	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	36494	38188	-						67041485	J9537_RS14935	1695		old_locus_tag=J9537_14935
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	36494	38188	-	WP_218257589.1	WP_218257589.1		M3 family oligoendopeptidase		67041485	J9537_RS14935	1695	564	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	38275	39411	-					ald	67041486	J9537_RS14940	1137		old_locus_tag=J9537_14940
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	38275	39411	-	WP_010743628.1	WP_010743628.1		alanine dehydrogenase	ald	67041486	J9537_RS14940	1137	378	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	39706	40107	+						67041487	J9537_RS14945	402		old_locus_tag=J9537_14945
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	39706	40107	+	WP_218257590.1	WP_218257590.1		hypothetical protein		67041487	J9537_RS14945	402	133	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	40100	41644	-						67041488	J9537_RS14950	1545		old_locus_tag=J9537_14950
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	40100	41644	-	WP_218257591.1	WP_218257591.1		helix-turn-helix domain-containing protein		67041488	J9537_RS14950	1545	514	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	41622	43145	-						67041489	J9537_RS14955	1524		old_locus_tag=J9537_14955
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	41622	43145	-	WP_218257592.1	WP_218257592.1		helix-turn-helix domain-containing protein		67041489	J9537_RS14955	1524	507	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	43468	43743	+						67041490	J9537_RS14960	276		old_locus_tag=J9537_14960
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	43468	43743	+	WP_010743624.1	WP_010743624.1		HU family DNA-binding protein		67041490	J9537_RS14960	276	91	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	43990	44892	+						67041491	J9537_RS14965	903		old_locus_tag=J9537_14965
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	43990	44892	+	WP_028020428.1	WP_028020428.1		permease		67041491	J9537_RS14965	903	300	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	44903	45739	+						67041492	J9537_RS14970	837		old_locus_tag=J9537_14970
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	44903	45739	+	WP_218257593.1	WP_218257593.1		TIGR03943 family protein		67041492	J9537_RS14970	837	278	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	45946	46626	+						67041493	J9537_RS14975	681		old_locus_tag=J9537_14975
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	45946	46626	+	WP_218257594.1	WP_218257594.1		response regulator transcription factor		67041493	J9537_RS14975	681	226	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	46623	47612	+						67041494	J9537_RS14980	990		old_locus_tag=J9537_14980
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	46623	47612	+	WP_218257595.1	WP_218257595.1		sensor histidine kinase		67041494	J9537_RS14980	990	329	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	47756	48517	+						67041495	J9537_RS14985	762		old_locus_tag=J9537_14985
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	47756	48517	+	WP_218257596.1	WP_218257596.1		ABC transporter ATP-binding protein		67041495	J9537_RS14985	762	253	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	48521	50509	+						67041496	J9537_RS14990	1989		old_locus_tag=J9537_14990
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	48521	50509	+	WP_218257597.1	WP_218257597.1		ABC transporter permease		67041496	J9537_RS14990	1989	662	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	50700	51662	-						71776618	J9537_RS20665	963		
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	50700	51662	-	WP_245001366.1	WP_245001366.1		IS3 family transposase		71776618	J9537_RS20665	963	320	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	51599	52282	-						71776619	J9537_RS20670	684		
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	51599	52282	-	WP_060789657.1	WP_060789657.1		helix-turn-helix domain-containing protein		71776619	J9537_RS20670	684	227	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	52368	53528	-						67041498	J9537_RS15000	1161		old_locus_tag=J9537_15000
CDS	with_protein	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	52368	53528	-	WP_218257598.1	WP_218257598.1		cation diffusion facilitator family transporter		67041498	J9537_RS15000	1161	386	
gene	protein_coding	GCF_019175485.1	Primary Assembly	plasmid	pF162_2_1	NZ_CP072889.1	53761	54102	+						67041499	J9537_RS15005	342		old_locus_tag=J9537_15005
